date,attendance,away_team,away_team_score,home_team,home_team_score,notes,overtime,playoff,start_et
2005-04-13,17060,Memphis Grizzlies,92,Houston Rockets,100,,,False,8:30p
2005-04-13,17901,New Jersey Nets,86,Indiana Pacers,90,,,False,8:00p
2005-04-13,13547,Boston Celtics,111,Milwaukee Bucks,108,,,False,8:00p
2005-04-13,15239,Golden State Warriors,100,Minnesota Timberwolves,116,,,False,8:00p
2005-04-13,16502,Dallas Mavericks,95,Seattle SuperSonics,90,,,False,10:30p
2005-04-13,17014,San Antonio Spurs,91,Utah Jazz,93,,,False,9:00p
2005-04-13,18181,Chicago Bulls,82,Washington Wizards,93,,,False,8:00p
2005-04-14,20562,New York Knicks,95,Cleveland Cavaliers,89,,,False,8:00p
2005-04-14,20754,Miami Heat,119,Philadelphia 76ers,126,,OT,False,8:00p
2005-04-14,17074,Dallas Mavericks,102,Portland Trail Blazers,90,,,False,10:30p
2005-04-15,18624,Miami Heat,99,Boston Celtics,101,,,False,7:30p
2005-04-15,22442,Orlando Magic,77,Chicago Bulls,117,,,False,8:30p
2005-04-15,19735,Memphis Grizzlies,102,Denver Nuggets,111,,,False,9:00p
2005-04-15,22076,Milwaukee Bucks,73,Detroit Pistons,99,,,False,8:00p
2005-04-15,16389,Portland Trail Blazers,88,Golden State Warriors,108,,,False,10:30p
2005-04-15,18345,Philadelphia 76ers,90,Indiana Pacers,86,,,False,8:00p
2005-04-15,18997,Sacramento Kings,115,Los Angeles Lakers,106,,,False,10:30p
2005-04-15,18422,Los Angeles Clippers,91,Phoenix Suns,98,,,False,10:00p
2005-04-15,17072,New Orleans Hornets,72,Seattle SuperSonics,97,,,False,10:30p
2005-04-15,19800,New Jersey Nets,101,Toronto Raptors,90,,,False,7:00p
2005-04-15,18817,Minnesota Timberwolves,100,Utah Jazz,84,,,False,9:00p
2005-04-15,20173,Cleveland Cavaliers,111,Washington Wizards,119,,,False,8:00p
2005-04-16,19445,Chicago Bulls,114,Atlanta Hawks,105,,,False,7:00p
2005-04-16,17615,New York Knicks,100,Charlotte Bobcats,98,,,False,1:00p
2005-04-16,18216,Denver Nuggets,87,Houston Rockets,115,,,False,7:30p
2005-04-16,19060,New Orleans Hornets,89,Los Angeles Clippers,94,,,False,10:30p
2005-04-16,17516,Orlando Magic,103,Milwaukee Bucks,113,,,False,8:30p
2005-04-16,18422,Sacramento Kings,98,Phoenix Suns,116,,,False,10:00p
2005-04-16,18797,Memphis Grizzlies,75,San Antonio Spurs,97,,,False,8:30p
2005-04-17,22076,Cleveland Cavaliers,87,Detroit Pistons,90,,,False,1:00p
2005-04-17,18237,Dallas Mavericks,114,Los Angeles Lakers,112,,,False,3:30p
2005-04-17,20187,Indiana Pacers,80,Miami Heat,84,,,False,3:30p
2005-04-17,17779,Seattle SuperSonics,109,Minnesota Timberwolves,94,,,False,3:30p
2005-04-17,20174,Philadelphia 76ers,83,New Jersey Nets,104,,,False,6:00p
2005-04-17,19763,Atlanta Hawks,139,New York Knicks,135,,OT,False,7:30p
2005-04-17,18842,Utah Jazz,82,Portland Trail Blazers,100,,,False,8:00p
2005-04-17,18797,Boston Celtics,103,Toronto Raptors,98,,,False,6:00p
2005-04-17,17117,Charlotte Bobcats,104,Washington Wizards,106,,,False,1:00p
2005-04-18,20024,Los Angeles Lakers,99,Golden State Warriors,126,,,False,10:30p
2005-04-18,16582,Los Angeles Clippers,90,Houston Rockets,115,,,False,8:30p
2005-04-18,17183,San Antonio Spurs,92,Memphis Grizzlies,94,,,False,8:00p
2005-04-18,15234,Minnesota Timberwolves,102,New Orleans Hornets,99,,,False,8:00p
2005-04-18,13526,Indiana Pacers,88,Orlando Magic,92,,,False,7:00p
2005-04-18,17605,Milwaukee Bucks,106,Philadelphia 76ers,122,,,False,7:00p
2005-04-18,18422,Denver Nuggets,114,Phoenix Suns,128,,,False,10:00p
2005-04-18,18603,Sacramento Kings,82,Utah Jazz,92,,,False,9:00p
2005-04-19,19445,Detroit Pistons,95,Atlanta Hawks,68,,,False,7:30p
2005-04-19,22276,New York Knicks,91,Chicago Bulls,92,,,False,8:30p
2005-04-19,20562,Boston Celtics,86,Cleveland Cavaliers,100,,,False,7:00p
2005-04-19,20534,Seattle SuperSonics,96,Dallas Mavericks,101,,,False,8:30p
2005-04-19,19099,Portland Trail Blazers,115,Denver Nuggets,119,,,False,9:00p
2005-04-19,19858,Charlotte Bobcats,80,Miami Heat,99,,,False,7:30p
2005-04-19,13947,Toronto Raptors,127,Milwaukee Bucks,109,,,False,8:00p
2005-04-19,16717,Washington Wizards,101,New Jersey Nets,109,,,False,7:30p
2005-04-20,18624,New Jersey Nets,102,Boston Celtics,93,,,False,7:00p
2005-04-20,18014,Detroit Pistons,86,Charlotte Bobcats,97,,,False,7:00p
2005-04-20,16804,Utah Jazz,89,Golden State Warriors,106,,,False,10:30p
2005-04-20,18194,Seattle SuperSonics,78,Houston Rockets,106,,,False,8:30p
2005-04-20,18345,Chicago Bulls,83,Indiana Pacers,85,,,False,8:00p
2005-04-20,16512,Dallas Mavericks,108,Memphis Grizzlies,88,,,False,8:00p
2005-04-20,18122,San Antonio Spurs,73,Minnesota Timberwolves,95,,,False,8:00p
2005-04-20,15982,Los Angeles Clippers,86,New Orleans Hornets,75,,,False,8:00p
2005-04-20,19763,Washington Wizards,105,New York Knicks,113,,,False,7:30p
2005-04-20,16812,Miami Heat,98,Orlando Magic,93,,,False,7:00p
2005-04-20,19840,Atlanta Hawks,86,Philadelphia 76ers,110,,,False,7:00p
2005-04-20,19818,Los Angeles Lakers,103,Portland Trail Blazers,106,,,False,10:00p
2005-04-20,17317,Phoenix Suns,107,Sacramento Kings,132,,,False,10:30p
2005-04-20,19800,Cleveland Cavaliers,104,Toronto Raptors,95,,,False,7:00p
2005-04-23,18624,Indiana Pacers,82,Boston Celtics,102,,,True,8:00p
2005-04-23,20768,Houston Rockets,98,Dallas Mavericks,86,,,True,5:30p
2005-04-23,22076,Philadelphia 76ers,85,Detroit Pistons,106,,,True,3:00p
2005-04-23,17072,Sacramento Kings,82,Seattle SuperSonics,87,,,True,10:30p
2005-04-24,22655,Washington Wizards,94,Chicago Bulls,103,,,True,5:30p
2005-04-24,20212,New Jersey Nets,98,Miami Heat,116,,,True,3:00p
2005-04-24,18422,Memphis Grizzlies,103,Phoenix Suns,114,,,True,10:30p
2005-04-24,18797,Denver Nuggets,93,San Antonio Spurs,87,,,True,8:00p
2005-04-25,18624,Indiana Pacers,82,Boston Celtics,79,,,True,7:00p
2005-04-25,20884,Houston Rockets,113,Dallas Mavericks,111,,,True,9:30p
2005-04-26,22076,Philadelphia 76ers,84,Detroit Pistons,99,,,True,7:30p
2005-04-26,20276,New Jersey Nets,87,Miami Heat,104,,,True,8:00p
2005-04-26,17072,Sacramento Kings,93,Seattle SuperSonics,105,,,True,10:30p
2005-04-27,22605,Washington Wizards,103,Chicago Bulls,113,,,True,8:30p
2005-04-27,18422,Memphis Grizzlies,103,Phoenix Suns,108,,,True,10:30p
2005-04-27,18797,Denver Nuggets,76,San Antonio Spurs,104,,,True,8:00p
2005-04-28,18199,Dallas Mavericks,106,Houston Rockets,102,,,True,9:30p
2005-04-28,18345,Boston Celtics,76,Indiana Pacers,99,,,True,8:30p
2005-04-28,20174,Miami Heat,108,New Jersey Nets,105,,2OT,True,7:00p
2005-04-29,18119,Phoenix Suns,110,Memphis Grizzlies,90,,,True,9:00p
2005-04-29,16907,Detroit Pistons,104,Philadelphia 76ers,115,,,True,8:00p
2005-04-29,17317,Seattle SuperSonics,104,Sacramento Kings,116,,,True,10:30p
2005-04-30,19913,San Antonio Spurs,86,Denver Nuggets,78,,,True,10:30p
2005-04-30,18211,Dallas Mavericks,97,Houston Rockets,93,,,True,5:30p
2005-04-30,18345,Boston Celtics,110,Indiana Pacers,79,,,True,8:00p
2005-04-30,20173,Chicago Bulls,99,Washington Wizards,117,,,True,3:00p
2005-05-01,17243,Phoenix Suns,123,Memphis Grizzlies,115,,,True,8:00p
2005-05-01,20174,Miami Heat,110,New Jersey Nets,97,,,True,3:30p
2005-05-01,15894,Detroit Pistons,97,Philadelphia 76ers,92,,OT,True,1:00p
2005-05-01,17317,Seattle SuperSonics,115,Sacramento Kings,102,,,True,10:30p
2005-05-02,20894,Houston Rockets,100,Dallas Mavericks,103,,,True,8:00p
2005-05-02,19776,San Antonio Spurs,126,Denver Nuggets,115,,OT,True,10:30p
2005-05-02,20173,Chicago Bulls,99,Washington Wizards,106,,,True,7:30p
2005-05-03,18624,Indiana Pacers,90,Boston Celtics,85,,,True,7:30p
2005-05-03,22076,Philadelphia 76ers,78,Detroit Pistons,88,,,True,8:00p
2005-05-03,17072,Sacramento Kings,118,Seattle SuperSonics,122,,,True,10:30p
2005-05-04,22250,Washington Wizards,112,Chicago Bulls,110,,,True,7:00p
2005-05-04,18797,Denver Nuggets,89,San Antonio Spurs,99,,,True,9:30p
2005-05-05,18215,Dallas Mavericks,83,Houston Rockets,101,,,True,9:30p
2005-05-05,18345,Boston Celtics,92,Indiana Pacers,89,,OT,True,7:00p
2005-05-06,20173,Chicago Bulls,91,Washington Wizards,94,,,True,8:00p
2005-05-07,18624,Indiana Pacers,97,Boston Celtics,70,,,True,7:00p
2005-05-07,20884,Houston Rockets,76,Dallas Mavericks,116,,,True,9:30p
2005-05-08,20151,Washington Wizards,86,Miami Heat,105,,,True,3:30p
2005-05-08,18797,Seattle SuperSonics,81,San Antonio Spurs,103,,,True,8:00p
2005-05-09,22076,Indiana Pacers,81,Detroit Pistons,96,,,True,8:00p
2005-05-09,18422,Dallas Mavericks,102,Phoenix Suns,127,,,True,10:30p
2005-05-10,20205,Washington Wizards,102,Miami Heat,108,,,True,7:00p
2005-05-10,18797,Seattle SuperSonics,91,San Antonio Spurs,108,,,True,9:30p
2005-05-11,22076,Indiana Pacers,92,Detroit Pistons,83,,,True,8:00p
2005-05-11,18422,Dallas Mavericks,108,Phoenix Suns,106,,,True,10:30p
2005-05-12,17072,San Antonio Spurs,91,Seattle SuperSonics,92,,,True,10:30p
2005-05-12,20173,Miami Heat,102,Washington Wizards,95,,,True,8:00p
2005-05-13,20896,Phoenix Suns,119,Dallas Mavericks,102,,,True,9:30p
2005-05-13,18345,Detroit Pistons,74,Indiana Pacers,79,,,True,7:00p
2005-05-14,20173,Miami Heat,99,Washington Wizards,95,,,True,8:00p
2005-05-15,20894,Phoenix Suns,109,Dallas Mavericks,119,,,True,9:30p
2005-05-15,18345,Detroit Pistons,89,Indiana Pacers,76,,,True,3:30p
2005-05-15,17072,San Antonio Spurs,89,Seattle SuperSonics,101,,,True,7:00p
2005-05-17,22076,Indiana Pacers,67,Detroit Pistons,86,,,True,7:00p
2005-05-17,18797,Seattle SuperSonics,90,San Antonio Spurs,103,,,True,9:30p
2005-05-18,18422,Dallas Mavericks,108,Phoenix Suns,114,,,True,9:00p
2005-05-19,18345,Detroit Pistons,88,Indiana Pacers,79,,,True,8:00p
2005-05-19,17072,San Antonio Spurs,98,Seattle SuperSonics,96,,,True,10:30p
2005-05-20,20915,Phoenix Suns,130,Dallas Mavericks,126,,OT,True,9:00p
2005-05-22,18422,San Antonio Spurs,121,Phoenix Suns,114,,,True,3:30p
2005-05-23,20203,Detroit Pistons,90,Miami Heat,81,,,True,8:00p
2005-05-24,18422,San Antonio Spurs,111,Phoenix Suns,108,,,True,9:00p
2005-05-25,20228,Detroit Pistons,86,Miami Heat,92,,,True,8:00p
2005-05-28,18797,Phoenix Suns,92,San Antonio Spurs,102,,,True,9:00p
2005-05-29,22076,Miami Heat,113,Detroit Pistons,104,,,True,8:00p
2005-05-30,18797,Phoenix Suns,111,San Antonio Spurs,106,,,True,8:30p
2005-05-31,22076,Miami Heat,96,Detroit Pistons,106,,,True,8:00p
2005-06-01,18422,San Antonio Spurs,101,Phoenix Suns,95,,,True,9:00p
2005-06-02,20225,Detroit Pistons,76,Miami Heat,88,,,True,8:00p
2005-06-04,22076,Miami Heat,66,Detroit Pistons,91,,,True,8:00p
2005-06-06,20241,Detroit Pistons,88,Miami Heat,82,,,True,8:00p
2005-06-09,18797,Detroit Pistons,69,San Antonio Spurs,84,,,True,9:00p
2005-06-12,18797,Detroit Pistons,76,San Antonio Spurs,97,,,True,9:00p
2005-06-14,22076,San Antonio Spurs,79,Detroit Pistons,96,,,True,9:00p
2005-06-16,22076,San Antonio Spurs,71,Detroit Pistons,102,,,True,9:00p
2005-06-19,22076,San Antonio Spurs,96,Detroit Pistons,95,,OT,True,9:00p
2005-06-21,18797,Detroit Pistons,95,San Antonio Spurs,86,,,True,9:00p
2005-06-23,18797,Detroit Pistons,74,San Antonio Spurs,81,,,True,9:00p
2005-11-01,19163,Sacramento Kings,67,New Orleans/Oklahoma City Hornets,93,,,False,8:00p
2005-11-01,17705,Milwaukee Bucks,117,Philadelphia 76ers,108,,OT,False,7:00p
2005-11-01,17961,Dallas Mavericks,111,Phoenix Suns,108,,2OT,False,10:30p
2005-11-01,18797,Denver Nuggets,91,San Antonio Spurs,102,,,False,8:00p
2005-11-02,18624,New York Knicks,100,Boston Celtics,114,,OT,False,7:30p
2005-11-02,19251,Charlotte Bobcats,105,Chicago Bulls,109,,OT,False,8:30p
2005-11-02,20562,New Orleans/Oklahoma City Hornets,87,Cleveland Cavaliers,109,,,False,7:00p
2005-11-02,19245,Los Angeles Lakers,99,Denver Nuggets,97,,OT,False,10:30p
2005-11-02,22076,Philadelphia 76ers,88,Detroit Pistons,108,,,False,8:00p
2005-11-02,18629,Atlanta Hawks,97,Golden State Warriors,122,,,False,10:30p
2005-11-02,16457,Sacramento Kings,89,Houston Rockets,98,,,False,8:30p
2005-11-02,18119,Miami Heat,97,Memphis Grizzlies,78,,,False,8:00p
2005-11-02,16799,Portland Trail Blazers,86,Minnesota Timberwolves,90,,,False,8:00p
2005-11-02,20098,Milwaukee Bucks,110,New Jersey Nets,96,,,False,7:30p
2005-11-02,17283,Indiana Pacers,90,Orlando Magic,78,,,False,7:00p
2005-11-02,16515,Los Angeles Clippers,101,Seattle SuperSonics,93,,,False,10:00p
2005-11-02,18106,Washington Wizards,99,Toronto Raptors,96,,,False,7:00p
2005-11-02,18249,Dallas Mavericks,82,Utah Jazz,93,,,False,9:00p
2005-11-03,18997,Phoenix Suns,122,Los Angeles Lakers,112,,,False,10:30p
2005-11-03,20128,Indiana Pacers,105,Miami Heat,102,,,False,8:00p
2005-11-04,16642,Detroit Pistons,82,Boston Celtics,81,,,False,7:30p
2005-11-04,15595,Portland Trail Blazers,68,Denver Nuggets,107,,,False,9:00p
2005-11-04,18416,Utah Jazz,91,Golden State Warriors,85,,,False,10:30p
2005-11-04,16813,Atlanta Hawks,77,Los Angeles Clippers,92,,,False,10:30p
2005-11-04,19763,Washington Wizards,86,New York Knicks,75,,,False,7:30p
2005-11-04,14942,Memphis Grizzlies,94,Orlando Magic,85,,,False,7:00p
2005-11-04,14654,Charlotte Bobcats,110,Philadelphia 76ers,93,,,False,7:00p
2005-11-04,18797,Cleveland Cavaliers,76,San Antonio Spurs,102,,,False,8:00p
2005-11-04,17072,Minnesota Timberwolves,102,Seattle SuperSonics,107,,OT,False,10:30p
2005-11-04,18586,New Jersey Nets,102,Toronto Raptors,92,,,False,7:00p
2005-11-05,19026,Boston Celtics,105,Charlotte Bobcats,107,,OT,False,7:30p
2005-11-05,20468,San Antonio Spurs,84,Dallas Mavericks,103,,,False,8:30p
2005-11-05,22076,Toronto Raptors,84,Detroit Pistons,117,,,False,7:30p
2005-11-05,15875,New Orleans/Oklahoma City Hornets,91,Houston Rockets,84,,,False,8:30p
2005-11-05,18345,Philadelphia 76ers,111,Indiana Pacers,109,,,False,8:00p
2005-11-05,16212,Minnesota Timberwolves,99,Los Angeles Clippers,100,,OT,False,10:30p
2005-11-05,17368,Cleveland Cavaliers,106,Memphis Grizzlies,113,,,False,8:00p
2005-11-05,18717,Miami Heat,100,Milwaukee Bucks,105,,,False,8:30p
2005-11-05,16898,Chicago Bulls,99,New Jersey Nets,100,,,False,7:30p
2005-11-05,18918,Atlanta Hawks,93,Portland Trail Blazers,94,,,False,10:00p
2005-11-05,18608,Phoenix Suns,97,Utah Jazz,88,,,False,9:00p
2005-11-05,20173,Orlando Magic,79,Washington Wizards,87,,,False,7:00p
2005-11-06,18997,Denver Nuggets,92,Los Angeles Lakers,112,,,False,9:30p
2005-11-06,16221,Golden State Warriors,83,New York Knicks,81,,,False,1:00p
2005-11-06,17298,Sacramento Kings,118,Phoenix Suns,117,,,False,8:00p
2005-11-07,14872,Utah Jazz,95,Charlotte Bobcats,91,,OT,False,7:30p
2005-11-07,21827,San Antonio Spurs,104,Chicago Bulls,95,,OT,False,8:30p
2005-11-07,19600,New Jersey Nets,89,Miami Heat,90,,,False,7:30p
2005-11-07,11791,Los Angeles Clippers,78,Minnesota Timberwolves,93,,,False,8:00p
2005-11-07,18281,Cleveland Cavaliers,105,Toronto Raptors,93,,,False,7:00p
2005-11-08,19523,Los Angeles Lakers,103,Atlanta Hawks,97,,,False,7:00p
2005-11-08,14616,Orlando Magic,76,Houston Rockets,74,,,False,8:30p
2005-11-08,14319,Seattle SuperSonics,69,Memphis Grizzlies,94,,,False,8:00p
2005-11-08,14712,Golden State Warriors,110,Milwaukee Bucks,103,,,False,8:00p
2005-11-08,17317,Detroit Pistons,102,Sacramento Kings,88,,,False,10:00p
2005-11-09,15086,Memphis Grizzlies,98,Boston Celtics,99,,,False,7:30p
2005-11-09,17237,San Antonio Spurs,94,Charlotte Bobcats,86,,,False,7:30p
2005-11-09,19723,Golden State Warriors,84,Chicago Bulls,85,,,False,8:30p
2005-11-09,19564,Seattle SuperSonics,85,Cleveland Cavaliers,112,,,False,7:00p
2005-11-09,12371,Sacramento Kings,91,Denver Nuggets,107,,,False,10:30p
2005-11-09,17586,Miami Heat,90,Indiana Pacers,95,,,False,8:00p
2005-11-09,15192,Los Angeles Lakers,74,Minnesota Timberwolves,88,,,False,8:00p
2005-11-09,14449,Utah Jazz,83,New Jersey Nets,91,,,False,7:30p
2005-11-09,18508,Orlando Magic,88,New Orleans/Oklahoma City Hornets,83,,,False,8:00p
2005-11-09,13392,Dallas Mavericks,97,Philadelphia 76ers,112,,,False,7:00p
2005-11-09,12296,New York Knicks,83,Portland Trail Blazers,95,,,False,10:00p
2005-11-09,13736,Los Angeles Clippers,102,Washington Wizards,97,,,False,7:00p
2005-11-10,13850,Los Angeles Clippers,102,Atlanta Hawks,95,,,False,7:00p
2005-11-10,19600,Houston Rockets,84,Miami Heat,88,,,False,8:00p
2005-11-10,17633,Detroit Pistons,111,Phoenix Suns,104,,,False,10:30p
2005-11-11,18624,San Antonio Spurs,103,Boston Celtics,82,,,False,7:30p
2005-11-11,18130,Dallas Mavericks,98,Charlotte Bobcats,88,,,False,7:30p
2005-11-11,16554,Memphis Grizzlies,70,Cleveland Cavaliers,89,,,False,7:30p
2005-11-11,19596,New York Knicks,84,Golden State Warriors,86,,,False,10:30p
2005-11-11,17584,New Jersey Nets,90,Indiana Pacers,102,,,False,7:00p
2005-11-11,20292,Los Angeles Lakers,81,Philadelphia 76ers,85,,,False,8:00p
2005-11-11,17181,Detroit Pistons,84,Portland Trail Blazers,81,,,False,10:30p
2005-11-11,17317,Denver Nuggets,85,Sacramento Kings,101,,,False,10:00p
2005-11-11,15617,Utah Jazz,99,Toronto Raptors,84,,,False,7:00p
2005-11-11,20173,Seattle SuperSonics,96,Washington Wizards,137,,,False,7:30p
2005-11-12,15949,Memphis Grizzlies,85,Atlanta Hawks,84,,,False,7:00p
2005-11-12,22272,Utah Jazz,98,Chicago Bulls,103,,,False,8:30p
2005-11-12,19600,Charlotte Bobcats,99,Miami Heat,108,,,False,7:30p
2005-11-12,17894,Indiana Pacers,102,Milwaukee Bucks,103,,,False,8:30p
2005-11-12,20098,Houston Rockets,99,New Jersey Nets,91,,,False,8:00p
2005-11-12,19163,Dallas Mavericks,109,New Orleans/Oklahoma City Hornets,103,,,False,8:00p
2005-11-12,16562,Golden State Warriors,86,Phoenix Suns,101,,,False,9:00p
2005-11-12,20173,San Antonio Spurs,95,Washington Wizards,110,,,False,7:00p
2005-11-13,16238,Houston Rockets,82,Boston Celtics,102,,,False,6:00p
2005-11-13,16545,Minnesota Timberwolves,91,Denver Nuggets,102,,,False,9:00p
2005-11-13,15414,Cleveland Cavaliers,108,Orlando Magic,100,,OT,False,6:00p
2005-11-13,14550,Los Angeles Clippers,108,Philadelphia 76ers,113,,,False,6:00p
2005-11-13,17317,New York Knicks,105,Sacramento Kings,95,,,False,9:00p
2005-11-13,15033,Seattle SuperSonics,126,Toronto Raptors,121,,OT,False,1:00p
2005-11-14,16454,Chicago Bulls,82,Golden State Warriors,100,,,False,10:30p
2005-11-14,16671,Los Angeles Lakers,73,Memphis Grizzlies,85,,,False,8:00p
2005-11-14,16166,New York Knicks,73,Utah Jazz,62,,,False,9:00p
2005-11-15,17685,Washington Wizards,99,Cleveland Cavaliers,114,,,False,7:00p
2005-11-15,20189,Denver Nuggets,80,Dallas Mavericks,83,,,False,8:30p
2005-11-15,22076,Boston Celtics,100,Detroit Pistons,115,,,False,7:30p
2005-11-15,14938,Milwaukee Bucks,85,Los Angeles Clippers,109,,,False,10:30p
2005-11-15,19600,New Orleans/Oklahoma City Hornets,102,Miami Heat,109,,OT,False,7:30p
2005-11-15,14091,Houston Rockets,94,Minnesota Timberwolves,89,,,False,8:00p
2005-11-15,14986,Seattle SuperSonics,99,New Jersey Nets,109,,,False,7:30p
2005-11-15,12312,Charlotte Bobcats,77,Orlando Magic,85,,,False,7:00p
2005-11-15,12211,Toronto Raptors,92,Philadelphia 76ers,104,,,False,7:00p
2005-11-15,17317,Utah Jazz,83,Sacramento Kings,119,,,False,10:00p
2005-11-15,18797,Atlanta Hawks,79,San Antonio Spurs,103,,,False,8:30p
2005-11-16,14023,Seattle SuperSonics,113,Boston Celtics,100,,,False,7:30p
2005-11-16,15878,Indiana Pacers,90,Charlotte Bobcats,122,,,False,7:30p
2005-11-16,16752,Milwaukee Bucks,90,Golden State Warriors,87,,,False,10:30p
2005-11-16,18997,New York Knicks,92,Los Angeles Lakers,97,,,False,10:00p
2005-11-16,18442,Denver Nuggets,91,New Orleans/Oklahoma City Hornets,81,,,False,8:00p
2005-11-16,15808,Memphis Grizzlies,115,Phoenix Suns,103,,,False,9:00p
2005-11-16,12368,Chicago Bulls,93,Portland Trail Blazers,96,,,False,10:00p
2005-11-16,16490,Philadelphia 76ers,121,Toronto Raptors,115,,,False,7:00p
2005-11-17,20148,Atlanta Hawks,78,Dallas Mavericks,87,,,False,8:30p
2005-11-17,13683,Washington Wizards,98,Minnesota Timberwolves,109,,,False,7:00p
2005-11-17,18797,Houston Rockets,80,San Antonio Spurs,86,,,False,9:30p
2005-11-18,17002,Toronto Raptors,93,Boston Celtics,100,,,False,7:30p
2005-11-18,18591,Orlando Magic,84,Cleveland Cavaliers,102,,,False,7:00p
2005-11-18,18218,New York Knicks,86,Denver Nuggets,95,,,False,9:00p
2005-11-18,18189,Detroit Pistons,78,Houston Rockets,70,,,False,9:30p
2005-11-18,15793,Charlotte Bobcats,85,Indiana Pacers,93,,,False,7:00p
2005-11-18,18997,Los Angeles Clippers,97,Los Angeles Lakers,91,,,False,10:30p
2005-11-18,20068,Philadelphia 76ers,96,Miami Heat,106,,,False,7:30p
2005-11-18,17554,Atlanta Hawks,92,New Orleans/Oklahoma City Hornets,95,,,False,8:00p
2005-11-18,16332,Utah Jazz,94,Phoenix Suns,102,,,False,9:00p
2005-11-18,14817,Golden State Warriors,91,Portland Trail Blazers,80,,,False,10:00p
2005-11-18,17317,Milwaukee Bucks,82,Sacramento Kings,103,,,False,10:00p
2005-11-18,16429,Chicago Bulls,84,Seattle SuperSonics,98,,,False,10:30p
2005-11-19,20337,Detroit Pistons,82,Dallas Mavericks,119,,,False,8:30p
2005-11-19,15892,Charlotte Bobcats,89,Minnesota Timberwolves,102,,,False,8:00p
2005-11-19,16454,Washington Wizards,83,New Jersey Nets,89,,,False,7:30p
2005-11-19,14489,New Orleans/Oklahoma City Hornets,98,Orlando Magic,95,,,False,7:00p
2005-11-19,18908,Cleveland Cavaliers,123,Philadelphia 76ers,120,,,False,7:00p
2005-11-19,18797,Phoenix Suns,91,San Antonio Spurs,97,,,False,8:30p
2005-11-19,16356,Memphis Grizzlies,80,Utah Jazz,72,,,False,9:00p
2005-11-20,16072,Memphis Grizzlies,83,Denver Nuggets,99,,,False,9:00p
2005-11-20,16024,Houston Rockets,74,Indiana Pacers,85,,,False,7:00p
2005-11-20,15712,Golden State Warriors,101,Los Angeles Clippers,113,,,False,3:30p
2005-11-20,18997,Chicago Bulls,96,Los Angeles Lakers,93,,,False,9:30p
2005-11-20,17057,Portland Trail Blazers,92,New York Knicks,103,,,False,12:00p
2005-11-20,16113,Sacramento Kings,104,Seattle SuperSonics,106,,,False,9:00p
